row_name,run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_seed_peak_density,u_seed_sigma_mm,u_preop_time,u_diffusivity_ratio,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,u_core_threshold,u_edema_threshold_ratio,front_speed_mm_per_day,front_width_mm,seed_peak_density,seed_sigma_mm,preop_time,diffusivity_ratio,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,core_threshold,edema_threshold_ratio,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_enhancing_radius_mm,s,seed_voxel_i,seed_voxel_j,seed_voxel_k,edema_threshold
r0758_AB-chemo_kill_rate,r0758_AB-chemo_kill_rate,12135,758,AB:chemo_kill_rate,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.7996308812871575,0.8414803985506296,0.825370947830379,0.07813439331948757,0.4508511545136571,0.05752889532595873,0.346737670712173,0.71307323127985,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,0.003458952894423319,0.04317592415599441,10.602967582643032,0.717032967032967,0.5344036697247706,0.27197802197802196,0.5540213012136519,0.4995756309479475,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,130,116,49,0.27677554111241304
r0758_AB-rt_alpha,r0758_AB-rt_alpha,12136,758,AB:rt_alpha,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.09588645678013563,0.7373973410576582,0.825370947830379,0.07813439331948757,0.4508511545136571,0.05752889532595873,0.346737670712173,0.71307323127985,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,8.310126169541277e-05,0.02487387255541856,10.602967582643032,0.717032967032967,0.5344036697247706,0.27197802197802196,0.5540213012136519,0.4995756309479475,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,130,116,49,0.27677554111241304
r0758_AB-rt_alpha_beta_ratio,r0758_AB-rt_alpha_beta_ratio,12137,758,AB:rt_alpha_beta_ratio,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.09588645678013563,0.8414803985506296,0.34288120921701193,0.07813439331948757,0.4508511545136571,0.05752889532595873,0.346737670712173,0.71307323127985,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,8.310126169541277e-05,0.04317592415599441,6.743049673736095,0.717032967032967,0.5344036697247706,0.27197802197802196,0.5540213012136519,0.4995756309479475,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,130,116,49,0.27677554111241304
r0758_AB-gaussian_seed_x_fraction,r0758_AB-gaussian_seed_x_fraction,12138,758,AB:gaussian_seed_x_fraction,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.09588645678013563,0.8414803985506296,0.825370947830379,0.734286580234766,0.4508511545136571,0.05752889532595873,0.346737670712173,0.71307323127985,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,8.310126169541277e-05,0.04317592415599441,10.602967582643032,0.8159340659340659,0.5160550458715596,0.2445054945054945,0.5540213012136519,0.4995756309479475,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,148,112,44,0.27677554111241304
r0758_AB-gaussian_seed_y_fraction,r0758_AB-gaussian_seed_y_fraction,12139,758,AB:gaussian_seed_y_fraction,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.09588645678013563,0.8414803985506296,0.825370947830379,0.07813439331948757,0.11514704953879118,0.05752889532595873,0.346737670712173,0.71307323127985,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,8.310126169541277e-05,0.04317592415599441,10.602967582643032,0.717032967032967,0.49770642201834864,0.3434065934065934,0.5540213012136519,0.4995756309479475,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,130,108,62,0.27677554111241304
r0758_AB-gaussian_seed_z_fraction,r0758_AB-gaussian_seed_z_fraction,12140,758,AB:gaussian_seed_z_fraction,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.09588645678013563,0.8414803985506296,0.825370947830379,0.07813439331948757,0.4508511545136571,0.4802962699905038,0.346737670712173,0.71307323127985,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,8.310126169541277e-05,0.04317592415599441,10.602967582643032,0.717032967032967,0.5344036697247706,0.31043956043956045,0.5540213012136519,0.4995756309479475,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,130,116,56,0.27677554111241304
r0758_AB-core_threshold,r0758_A,12141,758,AB:core_threshold,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.09588645678013563,0.8414803985506296,0.825370947830379,0.07813439331948757,0.4508511545136571,0.05752889532595873,0.8029965301975608,0.71307323127985,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,8.310126169541277e-05,0.04317592415599441,10.602967582643032,0.717032967032967,0.5344036697247706,0.27197802197802196,0.6908989590592682,0.4995756309479475,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,130,116,49,0.34515628339331406
r0758_AB-edema_threshold_ratio,r0758_A,12142,758,AB:edema_threshold_ratio,0.6146103292703629,0.9711033580824733,0.9998896839097142,0.5054220277816057,0.42541449051350355,0.629714859649539,0.09588645678013563,0.8414803985506296,0.825370947830379,0.07813439331948757,0.4508511545136571,0.05752889532595873,0.346737670712173,0.5879633584991097,0.11042463496906146,7.533446684119624,0.9999558735638857,9.000858424987088,102.3204633872956,18.17312941462098,8.310126169541277e-05,0.04317592415599441,10.602967582643032,0.717032967032967,0.5344036697247706,0.27197802197802196,0.5540213012136519,0.4557871754746884,0.415939050076398,0.007328958416990904,11484.244508321304,40.50772619333053,9.097383579693606,1.1947862382779908,130,116,49,0.25251580403298196
r0758_B,r0758_B,12143,758,B,0.8937168447300792,0.28783094696700573,0.8112422097474337,0.7382603855803609,0.5748363612219691,0.6777511043474078,0.7996308812871575,0.7373973410576582,0.34288120921701193,0.734286580234766,0.11514704953879118,0.4802962699905038,0.8029965301975608,0.5879633584991097,0.19955953627065476,1.819437937975627,0.9244968838989734,11.800549259096133,127.72218140773475,22.672646077610572,0.003458952894423319,0.02487387255541856,6.743049673736095,0.8159340659340659,0.48394495412844035,0.30494505494505497,0.6908989590592682,0.4557871754746884,0.18154309558782622,0.05484098470890741,23926.6513092962,69.62648140817714,10.972861465419896,6.485821259847893,148,105,55,0.3149028850880262
r0759_A,r0759_A,12144,759,A,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-front_speed_mm_per_day,r0759_AB-front_speed_mm_per_day,12145,759,AB:front_speed_mm_per_day,0.4697693083435297,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.08122573387230422,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.042264010362337866,0.03902622932923111,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-front_width_mm,r0759_AB-front_width_mm,12146,759,AB:front_width_mm,0.05307977832853794,0.9704012013971806,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,7.522455171745066,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.1262780080994024,0.0022315596805546315,2230.9628405102408,16.997093539005064,3.448497566763411,0.775073202362144,147,118,58,0.271446189279317
r0759_AB-seed_peak_density,r0759_AB-seed_peak_density,12147,759,AB:seed_peak_density,0.05307977832853794,0.019164265133440495,0.4858751753345132,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7943500701338053,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2479.640556221327,16.997093539005064,4.3677420793000445,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-seed_sigma_mm,r0759_AB-seed_sigma_mm,12148,759,AB:seed_sigma_mm,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.42666808515787125,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,8.212991593552529,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,6235.761285435704,33.726615457882254,4.857680781918554,7.892131671298266,147,118,58,0.271446189279317
r0759_AB-preop_time,r0759_AB-preop_time,12149,759,AB:preop_time,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.09241383336484432,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,45.710351672023535,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-diffusivity_ratio,r0759_AB-diffusivity_ratio,12150,759,AB:diffusivity_ratio,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.16359248012304306,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,2.1241489161728055,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-chemo_kill_rate,r0759_AB-chemo_kill_rate,12151,759,AB:chemo_kill_rate,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.3227700153365731,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0002764862201708052,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-rt_alpha,r0759_AB-rt_alpha,12152,759,AB:rt_alpha,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.032249389216303825,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.0005931667740804777,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-rt_alpha_beta_ratio,r0759_AB-rt_alpha_beta_ratio,12153,759,AB:rt_alpha_beta_ratio,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.5765691865235567,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,8.612553492188454,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.271446189279317
r0759_AB-gaussian_seed_x_fraction,r0759_AB-gaussian_seed_x_fraction,12154,759,AB:gaussian_seed_x_fraction,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.17646528035402298,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.728021978021978,0.5711009174311926,0.31043956043956045,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,132,124,56,0.271446189279317
r0759_AB-gaussian_seed_y_fraction,r0759_AB-gaussian_seed_y_fraction,12155,759,AB:gaussian_seed_y_fraction,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.596937745809555,0.6311345174908638,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5344036697247706,0.3269230769230769,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,116,59,0.271446189279317
r0759_AB-gaussian_seed_z_fraction,r0759_AB-gaussian_seed_z_fraction,12156,759,AB:gaussian_seed_z_fraction,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.5179467024281621,0.7965228501707315,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.30494505494505497,0.6889568550512195,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,55,0.271446189279317
r0759_AB-core_threshold,r0759_A,12157,759,AB:core_threshold,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.02969554252922535,0.4114169115200639,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.4589086627587676,0.39399591903202236,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.18080814033539708
r0759_AB-edema_threshold_ratio,r0759_A,12158,759,AB:edema_threshold_ratio,0.05307977832853794,0.019164265133440495,0.28671610727906227,0.13210398610681295,0.5694606583565474,0.4051142521202564,0.6401103502139449,0.35072885267436504,0.08130236249417067,0.7011926732957363,0.7162495758384466,0.6311345174908638,0.7965228501707315,0.15481846313923597,0.03357361532009191,1.0406556727152882,0.7146864429116249,5.83045341959012,126.80831192061305,6.459940296881969,0.0014855357944022199,0.00320632554199045,4.650418899953365,0.8104395604395604,0.5435779816513762,0.32142857142857145,0.6889568550512195,0.30418646209873257,0.017469286618207278,0.016130991354946122,2230.9628405102408,16.997093539005064,3.448497566763411,5.602672980561619,147,118,58,0.20957134827669976
r0759_B,r0759_B,12159,759,B,0.4697693083435297,0.9704012013971806,0.4858751753345132,0.42666808515787125,0.09241383336484432,0.16359248012304306,0.3227700153365731,0.032249389216303825,0.5765691865235567,0.17646528035402298,0.596937745809555,0.5179467024281621,0.02969554252922535,0.15481846313923597,0.08122573387230422,7.522455171745066,0.7943500701338053,8.212991593552529,45.710351672023535,2.1241489161728055,0.0002764862201708052,0.0005931667740804777,8.612553492188454,0.728021978021978,0.5573394495412844,0.29945054945054944,0.4589086627587676,0.30418646209873257,0.3055084709232517,0.005398884540874001,6930.840039785158,33.726615457882254,6.152562485032034,1.0917966815410443,132,121,54,0.13959380255104992
r0760_A,r0760_A,12160,760,A,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-front_speed_mm_per_day,r0760_AB-front_speed_mm_per_day,12161,760,AB:front_speed_mm_per_day,0.5751567697152495,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.1015632043956589,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.14683197391700606,0.017562735506342762,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-front_width_mm,r0760_AB-front_width_mm,12162,760,AB:front_width_mm,0.09424268268048763,0.18307738937437534,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,1.4633066868443043,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.026804458980609243,0.012518039900355432,4732.763736662597,22.885280903284517,6.634316607386545,4.623360565349181,133,123,56,0.303766948406511
r0760_AB-seed_peak_density,r0760_AB-seed_peak_density,12163,760,AB:seed_peak_density,0.09424268268048763,0.5105961142107844,0.609324486926198,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.8437297947704792,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4114.83621064732,22.885280903284517,5.586287737393914,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-seed_sigma_mm,r0760_AB-seed_sigma_mm,12164,760,AB:seed_sigma_mm,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.9710397347807884,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,15.470013949504745,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,56585.81506327969,119.6606657989357,15.170286301699079,5.350279461765345,133,123,56,0.303766948406511
r0760_AB-preop_time,r0760_AB-preop_time,12165,760,AB:preop_time,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.4707868732511997,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,110.03376845270395,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-diffusivity_ratio,r0760_AB-diffusivity_ratio,12166,760,AB:diffusivity_ratio,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.5969020379707217,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,15.624426160472504,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-chemo_kill_rate,r0760_AB-chemo_kill_rate,12167,760,AB:chemo_kill_rate,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.5362738473340869,0.19173807371407747,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.0008569435473152988,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-rt_alpha,r0760_AB-rt_alpha,12168,760,AB:rt_alpha,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.9364346908405423,0.291606237180531,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.07140593610095454,6.332849897444248,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-rt_alpha_beta_ratio,r0760_AB-rt_alpha_beta_ratio,12169,760,AB:rt_alpha_beta_ratio,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.29035348258912563,0.1936653582379222,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.322827860713005,0.7335164835164835,0.5665137614678899,0.31043956043956045,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,123,56,0.303766948406511
r0760_AB-gaussian_seed_x_fraction,r0760_AB-gaussian_seed_x_fraction,12170,760,AB:gaussian_seed_x_fraction,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.8821840481832623,0.6631353609263897,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.8379120879120879,0.5206422018348624,0.30494505494505497,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,152,113,55,0.303766948406511
r0760_AB-gaussian_seed_y_fraction,r0760_AB-gaussian_seed_y_fraction,12171,760,AB:gaussian_seed_y_fraction,0.09424268268048763,0.5105961142107844,0.9260830637067556,0.25996856950223446,0.29953581281006336,0.2997048804536462,0.4001740226522088,0.19173807371407747,0.291606237180531,0.1936653582379222,0.7557491138577461,0.6042766962200403,0.613992853090167,0.654223432764411,0.036635462984747826,2.8914403556034727,0.9704332254827023,6.76539443096772,80.92108817771077,3.975664802603566,0.00041666059906896865,0.0013809090100133782,6.332849897444248,0.7335164835164835,0.5756880733944955,0.30494505494505497,0.6341978559270501,0.47897820146754383,0.05296462806015856,0.006335157997250411,4732.763736662597,22.885280903284517,6.634316607386545,2.339800790929929,133,125,55,0.303766948406511
