run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_diffusivity_ratio,u_resection_time,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_seed_peak_density,u_seed_relative_width,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,front_speed_mm_per_day,front_width_mm,diffusivity_ratio,resection_time,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,seed_peak_density,seed_relative_width,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_sigma_mm,seed_enhancing_radius_mm,seed_voxel_i,seed_voxel_j,seed_voxel_k
r1887_AB-seed_relative_width,26427,1887,AB:seed_relative_width,0.15947321243584156,0.10242464859038591,0.5316418446600437,0.959615302272141,0.5948573937639594,0.8354577450081706,0.6517578074708581,0.709840465337038,0.5658740783110261,0.7904569348320365,0.40340129379183054,0.9628789909183979,0.04206948344197,1.1792116389455969,11.568676831502579,193.13460138626397,0.002970963503332651,0.12216747177783623,9.214062459766865,0.8839361861348152,2.9605681796301715,0.7225274725274725,0.4380733944954128,0.760989010989011,0.024804412259600048,0.017837969899782716,592.3674520370641,6.0940168748037875,3.4911364553118767,3.073212411636708,131,95,138
r1887_AB-gaussian_seed_x_fraction,26428,1887,AB:gaussian_seed_x_fraction,0.15947321243584156,0.10242464859038591,0.5316418446600437,0.959615302272141,0.5948573937639594,0.8354577450081706,0.6517578074708581,0.709840465337038,0.7148722661659122,0.6272324854508042,0.40340129379183054,0.9628789909183979,0.04206948344197,1.1792116389455969,11.568676831502579,193.13460138626397,0.002970963503332651,0.12216747177783623,9.214062459766865,0.8839361861348152,3.2826757796879624,0.5961538461538461,0.4243119266055046,0.8104395604395604,0.024804412259600048,0.017837969899782716,807.513812166703,7.4922023819051935,3.870969486292857,3.407575619750285,108,92,147
r1887_AB-gaussian_seed_y_fraction,26429,1887,AB:gaussian_seed_y_fraction,0.15947321243584156,0.10242464859038591,0.5316418446600437,0.959615302272141,0.5948573937639594,0.8354577450081706,0.6517578074708581,0.709840465337038,0.7148722661659122,0.7904569348320365,0.550292145460844,0.9628789909183979,0.04206948344197,1.1792116389455969,11.568676831502579,193.13460138626397,0.002970963503332651,0.12216747177783623,9.214062459766865,0.8839361861348152,3.2826757796879624,0.7225274725274725,0.5435779816513762,0.7335164835164835,0.024804412259600048,0.017837969899782716,807.513812166703,7.4922023819051935,3.870969486292857,3.407575619750285,131,118,133
r1887_AB-gaussian_seed_z_fraction,26430,1887,AB:gaussian_seed_z_fraction,0.15947321243584156,0.10242464859038591,0.5316418446600437,0.959615302272141,0.5948573937639594,0.8354577450081706,0.6517578074708581,0.709840465337038,0.7148722661659122,0.7904569348320365,0.40340129379183054,0.8352414313703775,0.04206948344197,1.1792116389455969,11.568676831502579,193.13460138626397,0.002970963503332651,0.12216747177783623,9.214062459766865,0.8839361861348152,3.2826757796879624,0.7225274725274725,0.4380733944954128,0.6895604395604396,0.024804412259600048,0.017837969899782716,807.513812166703,7.4922023819051935,3.870969486292857,3.407575619750285,131,95,125
r1887_B,26431,1887,B,0.0088658407330513,0.560457949526608,0.8767667645588517,0.16108728758990765,0.008055015467107296,0.7675653249025345,0.3105668732896447,0.31225740909576416,0.5658740783110261,0.6272324854508042,0.550292145460844,0.8352414313703775,0.030569271360000073,2.464582131151159,56.693533930923564,57.3848388902843,0.0005122120852227075,0.09968401258217394,6.484534986317158,0.7249029636383056,2.9605681796301715,0.5961538461538461,0.5435779816513762,0.7225274725274725,0.03767023997808353,0.006201714881727588,4435.1137720119405,26.619918970064425,7.296563433571235,4.487334870938371,108,118,131
r1888_A,26432,1888,A,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,71
r1888_AB-front_speed_mm_per_day,26433,1888,AB:front_speed_mm_per_day,0.8139739334583282,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.16851699954165922,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.41851940184537506,0.01696335881282238,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,71
r1888_AB-front_width_mm,26434,1888,AB:front_width_mm,0.1796037619933486,0.33465872425585985,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,1.7136274483782254,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.037617521799888545,0.01281024280519589,766.4053569311204,7.5493653837740196,3.885708528382956,3.126994636667668,71,22,71
r1888_AB-diffusivity_ratio,26435,1888,AB:diffusivity_ratio,0.1796037619933486,0.9958966327831149,0.5206686519086361,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,10.998597366682787,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,71
r1888_AB-resection_time,26436,1888,AB:resection_time,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.8647463386878371,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,177.0068775769323,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,71
r1888_AB-chemo_kill_rate,26437,1888,AB:chemo_kill_rate,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.11440889164805412,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0007044000922001601,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,71
r1888_AB-rt_alpha,26438,1888,AB:rt_alpha,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.7092856764793396,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.08371474151227687,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,71
r1888_AB-rt_alpha_beta_ratio,26439,1888,AB:rt_alpha_beta_ratio,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.974909633398056,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,11.799277067184448,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,71
r1888_AB-seed_peak_density,26440,1888,AB:seed_peak_density,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.4758267533034086,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.7903307013213634,2.267534015086176,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,17784.66579615046,63.42805191687345,11.263041500134273,8.360816178028605,71,22,71
r1888_AB-seed_relative_width,26441,1888,AB:seed_relative_width,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.632180661894381,0.37046466767787933,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,3.0998118743514094,0.39285714285714285,0.10321100917431193,0.39285714285714285,0.10903743965085015,0.004419487375431642,47682.553416142226,118.53440579397206,15.397039052621258,12.390651070821706,71,22,71
r1888_AB-gaussian_seed_x_fraction,26442,1888,AB:gaussian_seed_x_fraction,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.16179092694073915,0.009362492710351944,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.22802197802197802,0.19495412844036697,0.3983516483516483,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,41,42,72
r1888_AB-gaussian_seed_y_fraction,26443,1888,AB:gaussian_seed_y_fraction,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.9986834581941366,0.4556751009076834,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.9105504587155964,0.40934065934065933,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,198,74
r1888_AB-gaussian_seed_z_fraction,26444,1888,AB:gaussian_seed_z_fraction,0.1796037619933486,0.9958966327831149,0.8918765587732196,0.7208121549338102,0.18188881780952215,0.9900544509291649,0.08357081655412912,0.5735670169815421,0.1811241926625371,0.37046466767787933,0.009362492710351944,0.025068670511245728,0.04390396738274671,4.967088222359579,60.778939432012805,152.53806633874774,0.0008622095168606896,0.19412905390606905,4.668566532433033,0.8294268067926168,2.267534015086176,0.39285714285714285,0.10321100917431193,0.3434065934065934,0.10903743965085015,0.004419487375431642,18664.438236440066,63.42805191687345,11.263041500134273,9.063847714316822,71,22,62
r1888_B,26445,1888,B,0.8139739334583282,0.33465872425585985,0.5206686519086361,0.8647463386878371,0.11440889164805412,0.7092856764793396,0.974909633398056,0.4758267533034086,0.632180661894381,0.16179092694073915,0.9986834581941366,0.025068670511245728,0.16851699954165922,1.7136274483782254,10.998597366682787,177.0068775769323,0.0007044000922001601,0.08371474151227687,11.799277067184448,0.7903307013213634,3.0998118743514094,0.22802197802197802,0.8279816513761468,0.3873626373626374,0.14438767796646404,0.04916967211897296,1865.6660044430448,14.108261452834878,5.31192271269733,3.9431630747545388,41,180,70
r1889_A,26446,1889,A,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,107
r1889_AB-front_speed_mm_per_day,26447,1889,AB:front_speed_mm_per_day,0.03641002997756004,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.03240770621228353,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.02699850576103599,0.00972516248896824,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,107
r1889_AB-front_width_mm,26448,1889,AB:front_width_mm,0.7381377564743161,0.7824959252029657,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,3.5232315003695898,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.25276883595876737,0.020362972182776645,26893.45276085789,88.22602288970606,13.28352535208226,8.275848488856335,142,127,107
r1889_AB-diffusivity_ratio,26449,1889,AB:diffusivity_ratio,0.7381377564743161,0.31721165403723717,0.08010939694941044,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,1.4461681545785856,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,107
r1889_AB-resection_time,26450,1889,AB:resection_time,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.3065826836973429,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,82.11905622854829,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,107
r1889_AB-chemo_kill_rate,26451,1889,AB:chemo_kill_rate,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.7439743652939796,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.004644115044508286,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,107
r1889_AB-rt_alpha,26452,1889,AB:rt_alpha,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.03344660717993975,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.01105388747254184,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,107
r1889_AB-rt_alpha_beta_ratio,26453,1889,AB:rt_alpha_beta_ratio,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.16350823268294334,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,5.308065861463547,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,107
r1889_AB-seed_peak_density,26454,1889,AB:seed_peak_density,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.6310087786987424,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.852403511479497,3.7702675372562964,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,3328.09590250214,19.731368350875044,6.281937336662161,5.264326191083841,142,127,107
r1889_AB-seed_relative_width,26455,1889,AB:seed_relative_width,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.09460154920816422,0.8620430128648877,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,2.1355409301770902,0.782967032967033,0.5848623853211009,0.5906593406593407,0.1195373928281099,0.04305870032402813,516.8856901159792,6.330363752325173,3.5581916059496215,2.2168102099901885,142,127,107
r1889_AB-gaussian_seed_x_fraction,26456,1889,AB:gaussian_seed_x_fraction,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.6646017795428634,0.6490321895107627,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.6236263736263736,0.6215596330275229,0.6565934065934066,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,113,135,119
r1889_AB-gaussian_seed_y_fraction,26457,1889,AB:gaussian_seed_y_fraction,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.4528261134400964,0.8059938214719296,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.4701834862385321,0.6346153846153846,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,102,115
r1889_AB-gaussian_seed_z_fraction,26458,1889,AB:gaussian_seed_z_fraction,0.7381377564743161,0.31721165403723717,0.30950798746198416,0.16619928181171417,0.9424246745184064,0.1293356167152524,0.7453881353139877,0.32128001749515533,0.9146669004112482,0.8620430128648877,0.6490321895107627,0.8712086994200945,0.14348693007101676,1.666178135791833,4.159259094739917,58.25387790799141,0.00841574900742556,0.014732264817816143,9.963105082511902,0.7285120069980622,3.7702675372562964,0.782967032967033,0.5848623853211009,0.6236263736263736,0.1195373928281099,0.04305870032402813,2844.378035474786,19.731368350875044,6.281937336662161,3.9137473100509643,142,127,113
r1889_B,26459,1889,B,0.03641002997756004,0.7824959252029657,0.08010939694941044,0.3065826836973429,0.7439743652939796,0.03344660717993975,0.16350823268294334,0.6310087786987424,0.09460154920816422,0.6646017795428634,0.4528261134400964,0.8712086994200945,0.03240770621228353,3.5232315003695898,1.4461681545785856,82.11905622854829,0.004644115044508286,0.01105388747254184,5.308065861463547,0.852403511479497,2.1355409301770902,0.6236263736263736,0.46559633027522934,0.739010989010989,0.05708992569092029,0.00459914516103809,5718.238591600944,28.305326188289307,7.524005075528499,6.3051913539141005,113,101,134
r1890_A,26460,1890,A,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,185,88
r1890_AB-front_speed_mm_per_day,26461,1890,AB:front_speed_mm_per_day,0.705489226616919,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.1338902539535174,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.22150265002379027,0.020232940894625854,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,185,88
r1890_AB-front_width_mm,26462,1890,AB:front_width_mm,0.9423191957175732,0.0820815209299326,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,1.141228269400693,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.12623185599525982,0.09692234777978317,484.7802929266407,6.286699171101296,3.5458988059732603,1.878528698388925,118,185,88
r1890_AB-diffusivity_ratio,26463,1890,AB:diffusivity_ratio,0.9423191957175732,0.7434653183445334,0.42618539463728666,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,7.118209884436621,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,185,88
r1890_AB-resection_time,26464,1890,AB:resection_time,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7455525826662779,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,156.74393905326724,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,185,88
r1890_AB-chemo_kill_rate,26465,1890,AB:chemo_kill_rate,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.7694736691191792,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.005012776351944173,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,185,88
r1890_AB-rt_alpha,26466,1890,AB:rt_alpha,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.8859758684411645,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.14212850251517198,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,185,88
r1890_AB-rt_alpha_beta_ratio,26467,1890,AB:rt_alpha_beta_ratio,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.4150643954053521,0.22598155681043863,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,7.320515163242817,0.6903926227241755,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,185,88
r1890_AB-seed_peak_density,26468,1890,AB:seed_peak_density,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.17659082636237144,0.635563975200057,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6706363305449485,3.107089879429083,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,11476.202394242098,52.844227142061115,10.280489009970402,4.850328908461159,118,185,88
r1890_AB-seed_relative_width,26469,1890,AB:seed_relative_width,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.8130146320909262,0.6945863664150238,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.513757509978042,0.6510989010989011,0.8509174311926605,0.48626373626373626,0.3659791999933405,0.03343000872148665,17086.81728627082,67.58238150010722,11.626038147202788,6.15918487896339,118,185,88
r1890_AB-gaussian_seed_x_fraction,26470,1890,AB:gaussian_seed_x_fraction,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.9789589028805494,0.942297819070518,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.8708791208791209,0.5389908256880734,0.47527472527472525,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,158,117,86
r1890_AB-gaussian_seed_y_fraction,26471,1890,AB:gaussian_seed_y_fraction,0.9423191957175732,0.7434653183445334,0.5859961910173297,0.7652520965784788,0.5284937312826514,0.283487549982965,0.35910307988524437,0.22598155681043863,0.635563975200057,0.6945863664150238,0.7128779236227274,0.7322563854977489,0.2212210464459481,3.308719544302145,14.859095776985464,160.0928564183414,0.002435320929991812,0.023378993269168872,6.872824639081955,0.6903926227241755,3.107089879429083,0.6510989010989011,0.6674311926605505,0.5796703296703297,0.3659791999933405,0.03343000872148665,11814.28012323175,52.844227142061115,10.280489009970402,5.44634652465798,118,145,105
